SN,open,high,low,close,change,pct_change,turnover,date
2418,320.00,320.00,320.00,320.00,2.07,0.65,0.00,2012-01-10
2419,318.00,318.00,318.00,318.00,0.50,0.15,0.00,2012-01-09
2420,317.00,317.00,317.00,317.00,-2.53,-0.79,0.00,2012-01-08
2421,320.00,320.00,320.00,320.00,0.57,0.18,0.00,2012-01-05
2422,319.00,319.00,319.00,319.00,-5.16,-1.59,0.00,2012-01-04
2423,324.00,324.00,324.00,324.00,-0.23,-0.07,0.00,2012-01-03
2424,324.00,324.00,324.00,324.00,5.64,1.77,0.00,2012-01-02
2425,319.00,319.00,319.00,319.00,2.74,0.87,0.00,2012-01-01
2426,316.00,316.00,316.00,316.00,1.83,0.58,0.00,2011-12-29
2427,314.00,314.00,314.00,314.00,0.24,0.08,0.00,2011-12-28
2428,314.00,314.00,314.00,314.00,1.44,0.46,0.00,2011-12-27
2429,312.00,312.00,312.00,312.00,-0.44,-0.14,0.00,2011-12-26
2430,313.00,313.00,313.00,313.00,-0.15,-0.05,0.00,2011-12-22
2431,313.00,313.00,313.00,313.00,-0.60,-0.19,0.00,2011-12-21
2432,314.00,314.00,314.00,314.00,0.22,0.07,0.00,2011-12-20
2433,313.00,313.00,313.00,313.00,-0.22,-0.07,0.00,2011-12-19
2434,314.00,314.00,314.00,314.00,-2.59,-0.82,0.00,2011-12-18
2435,316.00,316.00,316.00,316.00,-1.13,-0.36,0.00,2011-12-15
2436,317.00,317.00,317.00,317.00,3.69,1.17,0.00,2011-12-14
2437,314.00,314.00,314.00,314.00,-1.02,-0.32,0.00,2011-12-13
2438,315.00,315.00,315.00,315.00,-2.96,-0.93,0.00,2011-12-12
2439,318.00,318.00,318.00,318.00,-2.55,-0.80,0.00,2011-12-11
2440,320.00,320.00,320.00,320.00,-0.35,-0.11,0.00,2011-12-08
2441,321.00,321.00,321.00,321.00,-0.58,-0.18,0.00,2011-12-07
2442,321.00,321.00,321.00,321.00,-0.32,-0.10,0.00,2011-12-06
2443,321.00,321.00,321.00,321.00,-0.88,-0.27,0.00,2011-12-05
2444,322.00,322.00,322.00,322.00,-0.46,-0.14,0.00,2011-12-04
2445,323.00,323.00,323.00,323.00,-1.14,-0.35,0.00,2011-12-01
2446,323.00,323.00,323.00,323.00,-1.35,-0.41,0.00,2011-11-28
2447,325.00,325.00,325.00,325.00,0.09,0.03,0.00,2011-11-27
2448,325.00,325.00,325.00,325.00,-0.79,-0.24,0.00,2011-11-24
2449,325.00,325.00,325.00,325.00,-2.04,-0.62,0.00,2011-11-23
2450,327.00,327.00,327.00,327.00,-1.14,-0.34,0.00,2011-11-22
2451,329.00,329.00,329.00,329.00,0.28,0.09,0.00,2011-11-21
2452,328.00,328.00,328.00,328.00,-1.15,-0.35,0.00,2011-11-20
2453,329.00,329.00,329.00,329.00,3.77,1.16,0.00,2011-11-17
2454,326.00,326.00,326.00,326.00,-1.33,-0.41,0.00,2011-11-16
2455,327.00,327.00,327.00,327.00,-3.72,-1.12,0.00,2011-11-15
2456,331.00,331.00,331.00,331.00,0.14,0.04,0.00,2011-11-14
2457,331.00,331.00,331.00,331.00,-1.25,-0.38,0.00,2011-11-13
2458,332.00,332.00,332.00,332.00,-0.62,-0.19,0.00,2011-11-10
2459,332.00,332.00,332.00,332.00,-2.36,-0.70,0.00,2011-11-09
2460,335.00,335.00,335.00,335.00,-3.16,-0.93,0.00,2011-11-08
2461,338.00,338.00,338.00,338.00,-5.63,-1.64,0.00,2011-11-06
2462,344.00,344.00,344.00,344.00,-3.28,-0.95,0.00,2011-11-03
2463,347.00,347.00,347.00,347.00,16.61,5.03,0.00,2011-11-02
2464,330.00,330.00,330.00,330.00,2.52,0.77,0.00,2011-10-31
2465,328.00,328.00,328.00,328.00,-0.30,-0.09,0.00,2011-10-30
2466,328.00,328.00,328.00,328.00,1.20,0.37,0.00,2011-10-25
2467,327.00,327.00,327.00,327.00,0.37,0.11,0.00,2011-10-24
2468,326.00,326.00,326.00,326.00,-1.76,-0.54,0.00,2011-10-23
2469,328.00,328.00,328.00,328.00,-1.48,-0.45,0.00,2011-10-20
2470,330.00,330.00,330.00,330.00,-0.29,-0.09,0.00,2011-10-19
2471,330.00,330.00,330.00,330.00,-1.04,-0.32,0.00,2011-10-18
2472,331.00,331.00,331.00,331.00,-0.60,-0.18,0.00,2011-10-17
2473,332.00,332.00,332.00,332.00,-1.88,-0.56,0.00,2011-10-16
2474,333.00,333.00,333.00,333.00,-1.01,-0.30,0.00,2011-10-13
2475,334.00,334.00,334.00,334.00,1.18,0.36,0.00,2011-10-12
2476,333.00,333.00,333.00,333.00,2.22,0.67,0.00,2011-10-10
2477,331.00,331.00,331.00,331.00,-0.28,-0.09,0.00,2011-10-09
2478,331.00,331.00,331.00,331.00,-0.05,-0.01,0.00,2011-10-02
2479,331.00,331.00,331.00,331.00,0.03,0.01,0.00,2011-09-29
2480,331.00,331.00,331.00,331.00,0.33,0.10,0.00,2011-09-27
2481,331.00,331.00,331.00,331.00,-0.48,-0.15,0.00,2011-09-26
2482,332.00,332.00,332.00,332.00,4.03,1.23,0.00,2011-09-25
2483,328.00,328.00,328.00,328.00,4.55,1.41,0.00,2011-09-22
2484,323.00,323.00,323.00,323.00,2.92,0.91,0.00,2011-09-21
2485,320.00,320.00,320.00,320.00,2.71,0.85,0.00,2011-09-20
2486,317.00,317.00,317.00,317.00,-1.19,-0.37,0.00,2011-09-19
2487,319.00,319.00,319.00,319.00,-2.62,-0.82,0.00,2011-09-18
2488,321.00,321.00,321.00,321.00,1.83,0.57,0.00,2011-09-15
2489,319.00,319.00,319.00,319.00,-6.42,-1.97,0.00,2011-09-14
2490,326.00,326.00,326.00,326.00,-1.26,-0.39,0.00,2011-09-13
2491,327.00,327.00,327.00,327.00,-2.59,-0.79,0.00,2011-09-12
2492,330.00,330.00,330.00,330.00,-1.69,-0.51,0.00,2011-09-08
2493,331.00,331.00,331.00,331.00,-0.49,-0.15,0.00,2011-09-07
2494,332.00,332.00,332.00,332.00,-4.41,-1.31,0.00,2011-09-06
2495,336.00,336.00,336.00,336.00,-2.84,-0.84,0.00,2011-09-05
2496,339.00,339.00,339.00,339.00,-2.53,-0.74,0.00,2011-09-04
2497,342.00,342.00,342.00,342.00,1.82,0.53,0.00,2011-09-01
2498,340.00,340.00,340.00,340.00,1.92,0.57,0.00,2011-08-30
2499,338.00,338.00,338.00,338.00,0.84,0.25,0.00,2011-08-29
2500,337.00,337.00,337.00,337.00,-9.77,-2.82,0.00,2011-08-28
2501,347.00,347.00,347.00,347.00,-2.00,-0.57,0.00,2011-08-25
2502,349.00,349.00,349.00,349.00,-0.58,-0.17,0.00,2011-08-24
2503,350.00,350.00,350.00,350.00,-0.19,-0.05,0.00,2011-08-23
2504,350.00,350.00,350.00,350.00,-2.70,-0.76,0.00,2011-08-22
2505,353.00,353.00,353.00,353.00,1.53,0.44,0.00,2011-08-18
2506,351.00,351.00,351.00,351.00,-2.70,-0.76,0.00,2011-08-17
2507,354.00,354.00,354.00,354.00,0.26,0.07,0.00,2011-08-16
2508,353.00,353.00,353.00,353.00,0.68,0.19,0.00,2011-08-15
2509,353.00,353.00,353.00,353.00,0.66,0.19,0.00,2011-08-11
2510,352.00,352.00,352.00,352.00,6.18,1.79,0.00,2011-08-10
2511,346.00,346.00,346.00,346.00,-6.37,-1.81,0.00,2011-08-09
2512,352.00,352.00,352.00,352.00,-1.57,-0.44,0.00,2011-08-08
2513,354.00,354.00,354.00,354.00,-3.89,-1.09,0.00,2011-08-07
2514,358.00,358.00,358.00,358.00,1.73,0.49,0.00,2011-08-04
2515,356.00,356.00,356.00,356.00,-1.70,-0.48,0.00,2011-08-03
2516,358.00,358.00,358.00,358.00,-0.06,-0.02,0.00,2011-08-02
2517,358.00,358.00,358.00,358.00,-1.14,-0.32,0.00,2011-08-01
2518,359.00,359.00,359.00,359.00,-4.33,-1.19,0.00,2011-07-31
2519,361.00,361.00,361.00,361.00,-2.42,-0.67,0.00,2011-07-28
2520,364.00,364.00,364.00,364.00,6.50,1.82,0.00,2011-07-27
2521,357.00,357.00,357.00,357.00,-2.82,-0.78,0.00,2011-07-26
2522,360.00,360.00,360.00,360.00,-5.28,-1.44,0.00,2011-07-25
2523,365.00,365.00,365.00,365.00,-11.15,-2.96,0.00,2011-07-24
2524,377.00,377.00,377.00,377.00,-3.65,-0.96,0.00,2011-07-21
2525,380.00,380.00,380.00,380.00,6.09,1.63,0.00,2011-07-20
2526,374.00,374.00,374.00,374.00,3.99,1.08,0.00,2011-07-19
2527,370.00,370.00,370.00,370.00,-8.26,-2.18,0.00,2011-07-18
2528,378.00,378.00,378.00,378.00,19.18,5.34,0.00,2011-07-17
2529,363.00,363.00,363.00,363.00,6.06,1.70,0.00,2011-07-14
2530,356.00,356.00,356.00,356.00,4.24,1.20,0.00,2011-07-13
2531,352.00,352.00,352.00,352.00,6.18,1.79,0.00,2011-07-12
2532,346.00,346.00,346.00,346.00,0.03,0.01,0.00,2011-07-11
2533,346.00,346.00,346.00,346.00,5.05,1.48,0.00,2011-07-10
2534,341.00,341.00,341.00,341.00,-3.51,-1.02,0.00,2011-07-07
2535,345.00,345.00,345.00,345.00,4.02,1.18,0.00,2011-07-06
2536,341.00,341.00,341.00,341.00,6.88,2.06,0.00,2011-07-05
2537,334.00,334.00,334.00,334.00,0.70,0.21,0.00,2011-07-04
2538,333.00,333.00,333.00,333.00,-3.45,-1.02,0.00,2011-07-03
2539,337.00,337.00,337.00,337.00,3.76,1.13,0.00,2011-06-30
2540,333.00,333.00,333.00,333.00,3.43,1.04,0.00,2011-06-29
2541,330.00,330.00,330.00,330.00,-17.28,-4.98,0.00,2011-06-27
2542,347.00,347.00,347.00,347.00,-17.62,-4.84,0.00,2011-06-26
2543,364.00,364.00,364.00,364.00,20.18,5.86,0.00,2011-06-23
2544,344.00,344.00,344.00,344.00,13.45,4.07,0.00,2011-06-21
2545,331.00,331.00,331.00,331.00,11.78,3.69,0.00,2011-06-20
2546,319.00,319.00,319.00,319.00,15.46,5.09,0.00,2011-06-19
2547,304.00,304.00,304.00,304.00,11.21,3.84,0.00,2011-06-16
2548,292.00,292.00,292.00,292.00,-5.31,-1.78,0.00,2011-06-15
2549,298.00,298.00,298.00,298.00,-4.10,-1.36,0.00,2011-06-14
2550,302.00,302.00,302.00,302.00,-2.40,-0.79,0.00,2011-06-13
2551,304.00,304.00,304.00,304.00,-4.76,-1.54,0.00,2011-06-12
2552,309.00,309.00,309.00,309.00,-2.38,-0.76,0.00,2011-06-09
2553,311.00,311.00,311.00,311.00,-6.22,-1.96,0.00,2011-06-08
2554,317.00,317.00,317.00,317.00,-5.70,-1.76,0.00,2011-06-07
2555,323.00,323.00,323.00,323.00,-4.62,-1.41,0.00,2011-06-06
2556,328.00,328.00,328.00,328.00,-5.95,-1.78,0.00,2011-06-05
2557,334.00,334.00,334.00,334.00,-1.94,-0.58,0.00,2011-06-02
2558,336.00,336.00,336.00,336.00,-1.03,-0.31,0.00,2011-06-01
2559,337.00,337.00,337.00,337.00,-6.04,-1.76,0.00,2011-05-31
2560,343.00,343.00,343.00,343.00,-1.74,-0.51,0.00,2011-05-30
2561,345.00,345.00,345.00,345.00,2.84,0.83,0.00,2011-05-26
2562,342.00,342.00,342.00,342.00,0.11,0.03,0.00,2011-05-25
2563,342.00,342.00,342.00,342.00,-0.53,-0.15,0.00,2011-05-24
2564,342.00,342.00,342.00,342.00,-1.48,-0.43,0.00,2011-05-23
2565,344.00,344.00,344.00,344.00,-1.27,-0.37,0.00,2011-05-22
2566,345.00,345.00,345.00,345.00,-2.07,-0.60,0.00,2011-05-19
2567,347.00,347.00,347.00,347.00,-3.71,-1.06,0.00,2011-05-18
2568,351.00,351.00,351.00,351.00,1.40,0.40,0.00,2011-05-16
2569,349.00,349.00,349.00,349.00,2.78,0.80,0.00,2011-05-15
2570,346.00,346.00,346.00,346.00,1.78,0.52,0.00,2011-05-12
2571,345.00,345.00,345.00,345.00,0.58,0.17,0.00,2011-05-11
2572,344.00,344.00,344.00,344.00,3.24,0.95,0.00,2011-05-10
2573,341.00,341.00,341.00,341.00,0.18,0.05,0.00,2011-05-09
2574,341.00,341.00,341.00,341.00,1.13,0.33,0.00,2011-05-08
2575,340.00,340.00,340.00,340.00,0.67,0.20,0.00,2011-05-05
2576,339.00,339.00,339.00,339.00,-0.70,-0.21,0.00,2011-05-04
2577,340.00,340.00,340.00,340.00,-5.03,-1.46,0.00,2011-05-03
2578,345.00,345.00,345.00,345.00,-3.14,-0.90,0.00,2011-05-02
2579,348.00,348.00,348.00,348.00,-2.44,-0.70,0.00,2011-04-28
2580,350.00,350.00,350.00,350.00,-6.06,-1.70,0.00,2011-04-27
2581,356.00,356.00,356.00,356.00,-0.66,-0.19,0.00,2011-04-26
2582,357.00,357.00,357.00,357.00,-1.58,-0.44,0.00,2011-04-25
2583,358.00,358.00,358.00,358.00,-2.66,-0.73,0.00,2011-04-21
2584,361.00,361.00,361.00,361.00,-3.18,-0.87,0.00,2011-04-20
2585,364.00,364.00,364.00,364.00,-1.18,-0.32,0.00,2011-04-19
2586,365.00,365.00,365.00,365.00,-2.08,-0.57,0.00,2011-04-18
2587,368.00,368.00,368.00,368.00,-5.66,-1.52,0.00,2011-04-17
2588,373.00,373.00,373.00,373.00,7.87,2.15,0.00,2011-04-13
2589,365.00,365.00,365.00,365.00,-1.26,-0.34,0.00,2011-04-11
2590,367.00,367.00,367.00,367.00,1.18,0.32,0.00,2011-04-10
2591,365.00,365.00,365.00,365.00,1.04,0.28,0.00,2011-04-07
2592,364.00,364.00,364.00,364.00,-0.02,-0.01,0.00,2011-04-06
2593,364.00,364.00,364.00,364.00,-0.57,-0.16,0.00,2011-04-05
2594,365.00,365.00,365.00,365.00,-0.27,-0.07,0.00,2011-04-04
2595,365.00,365.00,365.00,365.00,6.14,1.71,0.00,2011-03-31
2596,359.00,359.00,359.00,359.00,1.07,0.30,0.00,2011-03-30
2597,358.00,358.00,358.00,358.00,-6.65,-1.82,0.00,2011-03-29
2598,365.00,365.00,365.00,365.00,-7.31,-1.96,0.00,2011-03-28
2599,372.00,372.00,372.00,372.00,-4.67,-1.24,0.00,2011-03-27
2600,376.67,376.67,376.67,376.67,0.00,0.00,0.00,2011-03-24
2601,377.63,377.63,377.63,377.63,0.00,0.00,0.00,2011-03-23
2602,379.32,379.32,379.32,379.32,0.00,0.00,0.00,2011-03-22
2603,379.46,379.46,379.46,379.46,0.00,0.00,0.00,2011-03-21
2604,377.60,377.60,377.60,377.60,0.00,0.00,0.00,2011-03-20
2605,377.51,377.51,377.51,377.51,0.00,0.00,0.00,2011-03-17
2606,378.83,378.83,378.83,378.83,0.00,0.00,0.00,2011-03-16
2607,376.75,376.75,376.75,376.75,0.00,0.00,0.00,2011-03-15
2608,384.18,384.18,384.18,384.18,0.00,0.00,0.00,2011-03-14
2609,388.25,388.25,388.25,388.25,0.00,0.00,0.00,2011-03-13
2610,389.81,389.81,389.81,389.81,0.00,0.00,0.00,2011-03-10
2611,392.71,392.71,392.71,392.71,0.00,0.00,0.00,2011-03-09
2612,394.06,394.06,394.06,394.06,0.00,0.00,0.00,2011-03-07
2613,395.43,395.43,395.43,395.43,0.00,0.00,0.00,2011-03-03
2614,391.22,391.22,391.22,391.22,0.00,0.00,0.00,2011-03-01
2615,391.66,391.66,391.66,391.66,0.00,0.00,0.00,2011-02-28
2616,394.19,394.19,394.19,394.19,0.00,0.00,0.00,2011-02-27
2617,397.46,397.46,397.46,397.46,0.00,0.00,0.00,2011-02-24
2618,398.50,398.50,398.50,398.50,0.00,0.00,0.00,2011-02-23
2619,401.20,401.20,401.20,401.20,0.00,0.00,0.00,2011-02-22
2620,404.32,404.32,404.32,404.32,0.00,0.00,0.00,2011-02-21
2621,405.15,405.15,405.15,405.15,0.00,0.00,0.00,2011-02-20
2622,408.19,408.19,408.19,408.19,0.00,0.00,0.00,2011-02-17
2623,405.44,405.44,405.44,405.44,0.00,0.00,0.00,2011-02-16
2624,404.47,404.47,404.47,404.47,0.00,0.00,0.00,2011-02-15
2625,403.71,403.71,403.71,403.71,0.00,0.00,0.00,2011-02-14
2626,404.14,404.14,404.14,404.14,0.00,0.00,0.00,2011-02-13
2627,405.05,405.05,405.05,405.05,0.00,0.00,0.00,2011-02-10
2628,405.44,405.44,405.44,405.44,0.00,0.00,0.00,2011-02-09
2629,406.96,406.96,406.96,406.96,0.00,0.00,0.00,2011-02-08
2630,408.47,408.47,408.47,408.47,0.00,0.00,0.00,2011-02-07
2631,413.76,413.76,413.76,413.76,0.00,0.00,0.00,2011-02-06
2632,406.84,406.84,406.84,406.84,0.00,0.00,0.00,2011-02-03
2633,407.97,407.97,407.97,407.97,0.00,0.00,0.00,2011-02-02
2634,410.48,410.48,410.48,410.48,0.00,0.00,0.00,2011-02-01
2635,410.57,410.57,410.57,410.57,0.00,0.00,0.00,2011-01-31
2636,410.34,410.34,410.34,410.34,0.00,0.00,0.00,2011-01-24
2637,406.34,406.34,406.34,406.34,0.00,0.00,0.00,2011-01-23
2638,406.90,406.90,406.90,406.90,0.00,0.00,0.00,2011-01-20
2639,404.33,404.33,404.33,404.33,0.00,0.00,0.00,2011-01-19
2640,403.46,403.46,403.46,403.46,0.00,0.00,0.00,2011-01-18
2641,403.71,403.71,403.71,403.71,0.00,0.00,0.00,2011-01-17
2642,403.12,403.12,403.12,403.12,0.00,0.00,0.00,2011-01-16
2643,402.75,402.75,402.75,402.75,0.00,0.00,0.00,2011-01-13
2644,400.20,400.20,400.20,400.20,0.00,0.00,0.00,2011-01-12
2645,400.67,400.67,400.67,400.67,0.00,0.00,0.00,2011-01-11
2646,399.47,399.47,399.47,399.47,0.00,0.00,0.00,2011-01-10
2647,398.26,398.26,398.26,398.26,0.00,0.00,0.00,2011-01-09
2648,400.43,400.43,400.43,400.43,0.00,0.00,0.00,2011-01-06
2649,400.76,400.76,400.76,400.76,0.00,0.00,0.00,2011-01-05
2650,399.59,399.59,399.59,399.59,0.00,0.00,0.00,2011-01-04
2651,398.01,398.01,398.01,398.01,0.00,0.00,0.00,2011-01-03
2652,400.62,400.62,400.62,400.62,0.00,0.00,0.00,2011-01-02
2653,404.06,404.06,404.06,404.06,0.00,0.00,0.00,2010-12-29
2654,404.18,404.18,404.18,404.18,0.00,0.00,0.00,2010-12-28
2655,407.72,407.72,407.72,407.72,0.00,0.00,0.00,2010-12-27
2656,406.86,406.86,406.86,406.86,0.00,0.00,0.00,2010-12-26
2657,399.55,399.55,399.55,399.55,0.00,0.00,0.00,2010-12-23
2658,394.84,394.84,394.84,394.84,0.00,0.00,0.00,2010-12-22
2659,391.35,391.35,391.35,391.35,0.00,0.00,0.00,2010-12-20
2660,390.98,390.98,390.98,390.98,0.00,0.00,0.00,2010-12-19
2661,392.04,392.04,392.04,392.04,0.00,0.00,0.00,2010-12-16
2662,394.17,394.17,394.17,394.17,0.00,0.00,0.00,2010-12-15
2663,392.78,392.78,392.78,392.78,0.00,0.00,0.00,2010-12-14
2664,396.30,396.30,396.30,396.30,0.00,0.00,0.00,2010-12-13
2665,395.61,395.61,395.61,395.61,0.00,0.00,0.00,2010-12-12
2666,398.88,398.88,398.88,398.88,0.00,0.00,0.00,2010-12-09
2667,400.78,400.78,400.78,400.78,0.00,0.00,0.00,2010-12-08
2668,401.77,401.77,401.77,401.77,0.00,0.00,0.00,2010-12-07
2669,403.56,403.56,403.56,403.56,0.00,0.00,0.00,2010-12-06
2670,407.86,407.86,407.86,407.86,0.00,0.00,0.00,2010-12-05
2671,408.89,408.89,408.89,408.89,0.00,0.00,0.00,2010-12-02
2672,412.06,412.06,412.06,412.06,0.00,0.00,0.00,2010-12-01
2673,413.65,413.65,413.65,413.65,0.00,0.00,0.00,2010-11-30
2674,415.53,415.53,415.53,415.53,0.00,0.00,0.00,2010-11-29
2675,417.74,417.74,417.74,417.74,0.00,0.00,0.00,2010-11-28
2676,418.35,418.35,418.35,418.35,0.00,0.00,0.00,2010-11-25
2677,419.07,419.07,419.07,419.07,0.00,0.00,0.00,2010-11-24
2678,419.30,419.30,419.30,419.30,0.00,0.00,0.00,2010-11-23
2679,419.81,419.81,419.81,419.81,0.00,0.00,0.00,2010-11-22
2680,423.35,423.35,423.35,423.35,0.00,0.00,0.00,2010-11-21
2681,425.64,425.64,425.64,425.64,0.00,0.00,0.00,2010-11-18
2682,424.17,424.17,424.17,424.17,0.00,0.00,0.00,2010-11-16
2683,423.64,423.64,423.64,423.64,0.00,0.00,0.00,2010-11-15
2684,425.01,425.01,425.01,425.01,0.00,0.00,0.00,2010-11-14
2685,424.90,424.90,424.90,424.90,0.00,0.00,0.00,2010-11-11
2686,423.69,423.69,423.69,423.69,0.00,0.00,0.00,2010-11-10
2687,423.85,423.85,423.85,423.85,0.00,0.00,0.00,2010-11-09
2688,424.96,424.96,424.96,424.96,0.00,0.00,0.00,2010-11-04
2689,423.19,423.19,423.19,423.19,0.00,0.00,0.00,2010-11-03
2690,421.55,421.55,421.55,421.55,0.00,0.00,0.00,2010-11-02
2691,424.90,424.90,424.90,424.90,0.00,0.00,0.00,2010-11-01
2692,423.87,423.87,423.87,423.87,0.00,0.00,0.00,2010-10-31
2693,424.86,424.86,424.86,424.86,0.00,0.00,0.00,2010-10-28
2694,422.47,422.47,422.47,422.47,0.00,0.00,0.00,2010-10-27
2695,425.04,425.04,425.04,425.04,0.00,0.00,0.00,2010-10-26
2696,426.48,426.48,426.48,426.48,0.00,0.00,0.00,2010-10-25
2697,425.57,425.57,425.57,425.57,0.00,0.00,0.00,2010-10-24
2698,420.54,420.54,420.54,420.54,0.00,0.00,0.00,2010-10-21
2699,421.49,421.49,421.49,421.49,0.00,0.00,0.00,2010-10-20
2700,420.30,420.30,420.30,420.30,0.00,0.00,0.00,2010-10-13
2701,420.44,420.44,420.44,420.44,0.00,0.00,0.00,2010-10-12
2702,418.16,418.16,418.16,418.16,0.00,0.00,0.00,2010-10-11
2703,416.86,416.86,416.86,416.86,0.00,0.00,0.00,2010-10-10
2704,411.82,411.82,411.82,411.82,0.00,0.00,0.00,2010-10-07
2705,406.49,406.49,406.49,406.49,0.00,0.00,0.00,2010-10-06
2706,404.49,404.49,404.49,404.49,0.00,0.00,0.00,2010-10-05
2707,403.70,403.70,403.70,403.70,0.00,0.00,0.00,2010-10-04
2708,402.15,402.15,402.15,402.15,0.00,0.00,0.00,2010-10-03
2709,402.54,402.54,402.54,402.54,0.00,0.00,0.00,2010-09-30
2710,402.77,402.77,402.77,402.77,0.00,0.00,0.00,2010-09-29
2711,403.54,403.54,403.54,403.54,0.00,0.00,0.00,2010-09-28
2712,405.45,405.45,405.45,405.45,0.00,0.00,0.00,2010-09-27
2713,405.73,405.73,405.73,405.73,0.00,0.00,0.00,2010-09-26
2714,404.41,404.41,404.41,404.41,0.00,0.00,0.00,2010-09-23
2715,403.95,403.95,403.95,403.95,0.00,0.00,0.00,2010-09-21
2716,400.38,400.38,400.38,400.38,0.00,0.00,0.00,2010-09-20
2717,402.25,402.25,402.25,402.25,0.00,0.00,0.00,2010-09-19
2718,404.08,404.08,404.08,404.08,0.00,0.00,0.00,2010-09-16
2719,407.20,407.20,407.20,407.20,0.00,0.00,0.00,2010-09-15
2720,410.29,410.29,410.29,410.29,0.00,0.00,0.00,2010-09-14
2721,410.65,410.65,410.65,410.65,0.00,0.00,0.00,2010-09-13
2722,413.32,413.32,413.32,413.32,0.00,0.00,0.00,2010-09-12
2723,414.36,414.36,414.36,414.36,0.00,0.00,0.00,2010-09-09
2724,420.25,420.25,420.25,420.25,0.00,0.00,0.00,2010-09-08
2725,416.26,416.26,416.26,416.26,0.00,0.00,0.00,2010-09-07
2726,412.32,412.32,412.32,412.32,0.00,0.00,0.00,2010-09-06
2727,408.64,408.64,408.64,408.64,0.00,0.00,0.00,2010-09-05
2728,420.41,420.41,420.41,420.41,0.00,0.00,0.00,2010-09-02
2729,421.16,421.16,421.16,421.16,0.00,0.00,0.00,2010-08-31
2730,426.74,426.74,426.74,426.74,0.00,0.00,0.00,2010-08-30
2731,429.01,429.01,429.01,429.01,0.00,0.00,0.00,2010-08-29
2732,432.74,432.74,432.74,432.74,0.00,0.00,0.00,2010-08-26
2733,432.39,432.39,432.39,432.39,0.00,0.00,0.00,2010-08-23
2734,431.15,431.15,431.15,431.15,0.00,0.00,0.00,2010-08-22
2735,442.05,442.05,442.05,442.05,0.00,0.00,0.00,2010-08-19
2736,442.74,442.74,442.74,442.74,0.00,0.00,0.00,2010-08-18
2737,447.17,447.17,447.17,447.17,0.00,0.00,0.00,2010-08-17
2738,453.40,453.40,453.40,453.40,0.00,0.00,0.00,2010-08-16
2739,454.24,454.24,454.24,454.24,0.00,0.00,0.00,2010-08-15
2740,454.68,454.68,454.68,454.68,0.00,0.00,0.00,2010-08-12
2741,456.17,456.17,456.17,456.17,0.00,0.00,0.00,2010-08-11
2742,455.71,455.71,455.71,455.71,0.00,0.00,0.00,2010-08-10
2743,457.36,457.36,457.36,457.36,0.00,0.00,0.00,2010-08-09
2744,460.22,460.22,460.22,460.22,0.00,0.00,0.00,2010-08-08
2745,458.86,458.86,458.86,458.86,0.00,0.00,0.00,2010-08-05
2746,460.89,460.89,460.89,460.89,0.00,0.00,0.00,2010-08-04
2747,460.02,460.02,460.02,460.02,0.00,0.00,0.00,2010-08-03
2748,460.20,460.20,460.20,460.20,0.00,0.00,0.00,2010-08-02
2749,462.48,462.48,462.48,462.48,0.00,0.00,0.00,2010-08-01
2750,461.63,461.63,461.63,461.63,0.00,0.00,0.00,2010-07-29
2751,459.79,459.79,459.79,459.79,0.00,0.00,0.00,2010-07-28
2752,460.55,460.55,460.55,460.55,0.00,0.00,0.00,2010-07-27
2753,461.65,461.65,461.65,461.65,0.00,0.00,0.00,2010-07-26
2754,463.96,463.96,463.96,463.96,0.00,0.00,0.00,2010-07-25
2755,469.34,469.34,469.34,469.34,0.00,0.00,0.00,2010-07-22
2756,471.14,471.14,471.14,471.14,0.00,0.00,0.00,2010-07-21
2757,468.86,468.86,468.86,468.86,0.00,0.00,0.00,2010-07-20
2758,466.30,466.30,466.30,466.30,0.00,0.00,0.00,2010-07-19
2759,468.18,468.18,468.18,468.18,0.00,0.00,0.00,2010-07-18
2760,477.73,477.73,477.73,477.73,0.00,0.00,0.00,2010-07-15
2761,467.10,467.10,467.10,467.10,0.00,0.00,0.00,2010-07-14
2762,464.54,464.54,464.54,464.54,0.00,0.00,0.00,2010-07-13
2763,461.62,461.62,461.62,461.62,0.00,0.00,0.00,2010-07-12
2764,457.78,457.78,457.78,457.78,0.00,0.00,0.00,2010-07-11
2765,459.52,459.52,459.52,459.52,0.00,0.00,0.00,2010-07-08
2766,461.87,461.87,461.87,461.87,0.00,0.00,0.00,2010-07-07
2767,463.24,463.24,463.24,463.24,0.00,0.00,0.00,2010-07-06
2768,460.70,460.70,460.70,460.70,0.00,0.00,0.00,2010-07-05
2769,464.69,464.69,464.69,464.69,0.00,0.00,0.00,2010-07-04
2770,470.10,470.10,470.10,470.10,0.00,0.00,0.00,2010-07-01
2771,455.75,455.75,455.75,455.75,0.00,0.00,0.00,2010-06-30
2772,455.69,455.69,455.69,455.69,0.00,0.00,0.00,2010-06-29
2773,459.79,459.79,459.79,459.79,0.00,0.00,0.00,2010-06-28
2774,463.51,463.51,463.51,463.51,0.00,0.00,0.00,2010-06-24
2775,467.60,467.60,467.60,467.60,0.00,0.00,0.00,2010-06-23
2776,470.72,470.72,470.72,470.72,0.00,0.00,0.00,2010-06-22
2777,468.61,468.61,468.61,468.61,0.00,0.00,0.00,2010-06-21
2778,474.99,474.99,474.99,474.99,0.00,0.00,0.00,2010-06-20
